-120.84,512.0
-122.84,520.25
-123.84,524.75
-124.85,530.5
-125.85,535.75
-126.85,540.0
-127.86,546.0
-128.86,554.75
-129.86,557.5
-130.86,574.0
-132.87,582.5
-133.87,590.75
-134.87,598.75
-135.88,607.5
-136.88,617.5
-137.88,628.75
-138.89,636.25
-140.89,1063.5
-141.89,1046.75
-142.9,1031.75
-143.9,1018.7500000000001
-144.9,1004.9999999999999
-145.91,994.0
-146.91,977.0
-147.91,969.25
-148.91,962.4999999999999
-149.92,954.5
-150.92,941.4999999999999
-151.92,933.5000000000001
-152.92,928.9999999999999
-153.93,919.0
-154.93,909.75
-155.93,901.25
-156.94,895.5
-157.94,889.75
-158.94,882.75
-159.94,875.7499999999999
-160.95,870.7499999999999
-161.95,862.5
-162.95,859.5000000000001
-163.96,853.25
-164.96,848.75
-165.96,845.75
-166.96,841.7499999999999
-167.97,837.0
-168.97,833.2500000000001
-169.97,827.25
-170.97,824.5000000000001
-172.98,819.9999999999999
-173.98,818.25
-174.99,815.5000000000001
-175.99,814.75
-176.99,810.5
-177.99,811.7500000000001
-179.0,811.0
-180.0,810.75
179.0,810.0000000000001
177.99,809.4999999999999
176.99,810.25
175.99,811.25
174.99,811.25
173.98,813.0000000000001
172.98,820.0
171.98,826.7499999999999
170.97,840.9999999999999
164.96,832.75
163.96,826.25
162.95,836.0000000000001
161.95,844.5000000000001
160.95,850.75
159.94,856.25
158.94,860.5
157.94,865.2499999999999
156.94,875.4999999999999
155.93,883.5
154.93,888.9999999999999
153.93,896.25
152.92,902.25
151.92,909.4999999999999
150.92,917.5
149.92,925.25
148.91,936.0
147.91,942.75
146.91,953.9999999999999
145.91,962.75
144.9,972.25
143.9,983.25
142.9,993.0
141.89,1017.5
140.89,1032.0
139.89,1047.25
138.89,1060.5
137.88,1075.25
136.88,1089.0
135.88,1107.5
134.87,1124.0
133.87,1144.25
132.87,1162.25
131.87,1183.25
130.86,1227.75
129.86,1250.0
128.86,1274.75
127.86,1297.25
126.85,1318.0
125.85,1335.7499999999998
124.85,1350.5
123.84,1368.25
122.84,1389.5
121.84,1412.0
120.84,1433.4999999999998
119.83,1458.25
118.83,1482.5
117.83,1853.7500000000002
116.82,1891.75
115.82,1937.25
114.82,1980.4999999999998
113.82,2034.2500000000002
112.81,2085.75
111.81,2143.25
110.81,2209.5
109.81,2283.75
108.8,2368.5
107.8,2481.5
106.8,2601.0
104.79,2676.75
103.79,2654.25
100.78,1701.75
99.78,4913.75
98.77,4886.75
97.77,4872.25
96.77,4861.0
95.77,4855.25
94.76,4848.25
93.76,4840.25
92.76,4830.25
91.75,4828.0
90.75,4819.0
89.75,4826.25
88.75,4823.75
87.74,4810.5
86.74,4835.5
85.74,4836.5
84.74,4830.25
82.73,2633.5
81.73,2615.0
74.71,1972.2500000000002
73.7,2000.25
72.7,1994.75
70.7,2734.0
68.69,1600.25
66.69,1335.75
65.68,1298.0
62.67,1164.5
61.67,1128.5
60.67,1090.25
59.67,1058.75
58.66,1032.75
57.66,1003.0000000000001
56.66,979.5
52.65,935.0
51.64,916.5
50.64,898.2499999999999
49.64,878.0
48.64,862.0
47.63,846.75
46.63,829.7500000000001
45.63,815.25
44.62,799.5
43.62,788.5
42.62,775.75
41.62,765.4999999999999
40.61,752.7500000000001
39.61,742.25
38.61,732.25
37.6,724.0
36.6,711.25
35.6,698.25
34.6,688.0
33.59,675.25
32.59,661.75
31.59,646.0
30.58,630.75
29.58,618.0
28.58,607.75
27.58,595.25
25.57,693.5
17.55,601.5
16.55,600.5
15.54,592.25
14.54,592.0
13.54,587.25
12.53,583.0
11.53,581.25
10.53,577.25
9.53,576.25
8.52,575.0
7.52,573.25
6.52,572.0
5.52,570.5
4.51,569.25
3.51,568.75
2.51,569.0
1.5,568.0
0.5,567.5
-0.5,566.75
-1.5,575.25
-2.51,570.0
-3.51,567.75
-4.51,568.0
-5.52,568.25
-6.52,569.25
-7.52,570.0
-8.52,571.0
-9.53,572.75
-10.53,573.5
-11.53,575.75
-12.53,579.0
-14.54,549.75
-16.55,588.0
-17.55,588.5
-18.55,593.9999999999999
-20.56,1461.7499999999998
-21.56,1453.75
-28.58,2415.5
-30.58,1375.5
-34.6,1105.5
-36.6,8210.0
-37.6,3906.4999999999995
-39.61,3011.0
-41.62,1017.75
-42.62,1018.7499999999999
-44.62,7302.25
-45.63,4519.25
-46.63,2667.75
-50.64,1047.0
-51.64,768.5
-55.65,3961.2499999999995
-57.66,3091.25
-63.68,3022.75
-64.68,3091.75
-66.69,634.0
-67.69,628.5
-68.69,624.0
-69.69,609.0
-70.7,608.5
-71.7,601.75
-72.7,596.75
-73.7,584.25
-74.71,583.5
-76.71,566.75
-77.72,566.25
-78.72,561.0
-79.72,555.75
-80.72,550.0
-82.73,578.75
-83.73,546.25
-86.74,529.0
-88.75,521.75
-91.75,524.75
-99.78,164.0
-102.79,523.75
-103.79,480.74999999999994
-111.81,534.5
-112.81,524.0
-114.82,513.75
-115.82,544.75
-116.82,512.5
-117.83,499.75
-118.83,502.5
-119.83,506.5
-120.84,510.25
-121.84,514.75
-122.84,518.0
-123.84,523.0
-124.85,529.0
-125.85,533.75
-126.85,539.5
-127.86,545.25
-128.86,552.0
-129.86,556.25
-130.86,562.5
-131.87,575.0
-132.87,582.25
-133.87,590.75
-134.87,601.25
-135.88,609.75
-136.88,618.5
-137.88,629.7500000000001
-138.89,642.0
-140.89,1059.5
-141.89,1042.75
-142.9,1027.75
-143.9,1014.7500000000001
-144.9,1001.75
-145.91,991.5000000000001
-146.91,982.0
-147.91,975.4999999999999
-148.91,967.7499999999999
-149.92,957.5
-150.92,946.0
-151.92,939.7500000000001
-152.92,928.7499999999999
-153.93,921.2499999999999
-154.93,912.9999999999999
-155.93,903.25
-156.94,896.9999999999999
-157.94,889.75
-158.94,885.0
-159.94,877.5
-160.95,870.9999999999999
-161.95,862.75
-162.95,859.5000000000001
-163.96,853.25
-164.96,848.75
-165.96,845.4999999999999
-166.96,841.2499999999999
-167.97,836.5
-168.97,831.5000000000001
-169.97,828.7500000000001
-170.97,826.0
-171.98,823.7500000000001
-173.98,819.5
-174.99,815.0
-175.99,815.25
-177.99,810.7500000000001
-179.0,810.75
-180.0,810.0
180.0,810.25
179.0,810.0000000000001
177.99,810.5
176.99,810.75
175.99,811.0
174.99,812.0
173.98,813.9999999999999
172.98,818.7499999999999
171.98,824.75
170.97,842.2499999999999
164.96,835.9999999999999
163.96,826.5000000000001
162.95,836.25
161.95,844.5000000000001
160.95,851.25
159.94,857.0000000000001
158.94,860.7500000000001
157.94,866.25
156.94,872.5
155.93,878.25
154.93,885.75
153.93,892.25
152.92,897.75
151.92,905.5
150.92,912.7499999999999
149.92,921.2499999999999
148.91,939.0000000000001
147.91,949.7500000000001
146.91,958.0
145.91,969.2499999999999
144.9,978.25
143.9,989.9999999999999
142.9,1003.5
141.89,1014.9999999999999
140.89,1029.75
139.89,1045.25
138.89,1058.75
137.88,1073.25
136.88,1088.75
135.88,1107.0
134.87,1123.75
133.87,1143.75
132.87,1162.25
131.87,1184.25
130.86,1207.0
129.86,1229.0000000000002
128.86,1253.25
127.86,1280.4999999999998
126.85,1322.5000000000002
125.85,1339.25
124.85,1356.0
123.84,1376.9999999999998
122.84,1398.75
121.84,1420.75
120.84,1443.25
119.83,1470.25
117.83,1838.25
116.82,1879.25
115.82,1921.2499999999998
114.82,1964.25
113.82,2015.2500000000002
112.81,2069.0
111.81,2128.25
110.81,2193.75
109.81,2269.75
108.8,2351.5
107.8,2471.2500000000005
106.8,2587.5
104.79,2677.0
103.79,2654.0
101.78,1715.2500000000002
100.78,1703.0
99.78,4907.25
98.77,4883.5
97.77,4869.0
96.77,4854.25
95.77,4854.75
94.76,4845.75
93.76,4841.25
92.76,4830.75
91.75,4833.0
90.75,4827.25
89.75,4823.25
88.75,4823.75
87.74,4820.5
86.74,4823.75
85.74,4822.0
84.74,4833.75
83.73,4866.0
82.73,2605.0
81.73,2654.5
74.71,1973.2500000000002
73.7,1975.0
72.7,1994.9999999999998
70.7,2727.0
69.69,2809.5
68.69,1590.0
65.68,1327.75
63.68,1235.25
62.67,1192.75
61.67,1151.25
60.67,1115.0
59.67,1078.5
58.66,1046.5
57.66,1015.2500000000001
56.66,987.5
55.65,972.25
52.65,945.2500000000001
51.64,925.2499999999999
50.64,906.7499999999999
49.64,882.7500000000001
48.64,866.5
47.63,849.75
46.63,830.7500000000001
45.63,817.25
44.62,803.5
43.62,791.5000000000001
42.62,778.0
41.62,766.25
40.61,753.75
39.61,743.25
38.61,732.0
37.6,724.0
36.6,711.5
35.6,697.25
34.6,687.7500000000001
33.59,674.5
32.59,657.75
31.59,641.25
30.58,626.75
29.58,614.5
27.58,592.75
26.57,702.0
18.55,609.5
17.55,599.0
16.55,597.25
15.54,597.5
14.54,590.75
13.54,586.25
12.53,583.75
11.53,580.5
10.53,577.75
9.53,575.25
8.52,574.5
7.52,573.25
6.52,571.5
5.52,570.5
4.51,569.25
3.51,568.75
2.51,569.25
1.5,568.0
0.5,567.25
-0.5,567.75
-1.5,578.5
-2.51,569.25
-3.51,567.75
-4.51,568.25
-5.52,568.25
-6.52,568.75
-7.52,570.0
-8.52,571.5
-9.53,573.0
-10.53,574.25
-11.53,575.5
-12.53,576.25
-14.54,544.75
-15.54,553.0
-16.55,586.75
-17.55,590.75
-18.55,596.0
-20.56,1453.5
-28.58,2417.5
-30.58,1375.75
-33.59,2055.75
-35.6,1114.5
-36.6,8236.75
-42.62,1011.9999999999999
-43.62,1027.5
-45.63,4571.0
-46.63,4496.5
-48.64,1905.5
-51.64,774.4999999999999
-52.65,772.5
-54.65,3949.5
-56.66,2236.0
-57.66,3100.75
-58.66,3123.25
-61.67,5742.5
-62.67,5599.750000000001
-63.68,3029.2500000000005
-66.69,634.0
-67.69,628.75
-68.69,622.25
-69.69,609.2500000000001
-70.7,606.5
-71.7,598.75
-72.7,589.75
-74.71,586.75
-76.71,568.25
-78.72,557.5
-80.72,553.5
-81.73,540.0
-83.73,561.5
-86.74,529.25
-87.74,530.25
-91.75,539.25
-92.76,523.5
-102.79,522.5
-103.79,480.00000000000006
-112.81,527.25
-113.82,517.25
-114.82,506.5
-115.82,534.75
-117.83,506.99999999999994
-118.83,501.0
-119.83,504.5
-120.84,507.5
-121.84,517.0
-123.84,526.25
-124.85,531.5
-126.85,541.5
-127.86,549.5
-128.86,553.0
-129.86,561.0
-130.86,571.75
-131.87,572.75
-132.87,581.0
-133.87,589.0
-134.87,598.25
-135.88,607.25
-136.88,617.5
-137.88,628.25
-138.89,640.0
-140.89,1059.5
-141.89,1042.75
-142.9,1028.0
-143.9,1013.2500000000001
-144.9,1000.7499999999999
-145.91,988.75
-146.91,980.25
-147.91,973.75
-148.91,966.2499999999999
-149.92,955.7499999999999
-150.92,942.5
-151.92,937.5
-152.92,926.7499999999999
-153.93,917.7499999999999
-154.93,910.0
-155.93,901.75
-156.94,894.2499999999999
-157.94,888.25
-158.94,879.9999999999999
-159.94,873.2500000000001
-160.95,867.4999999999999
-161.95,861.9999999999999
-162.95,855.5
-163.96,850.4999999999999
-164.96,846.9999999999999
-165.96,842.7500000000001
-166.96,838.7499999999999
-167.97,832.2500000000001
-168.97,829.7500000000001
-169.97,827.5
-170.97,824.0
-172.98,819.5
-174.99,816.0
-175.99,814.75
-176.99,805.9999999999999
-177.99,811.25
-179.0,811.5
-180.0,810.5
180.0,810.25
177.99,810.25
176.99,811.0
175.99,810.75
174.99,812.75
173.98,814.5
172.98,819.75
171.98,825.75
164.96,823.0
163.96,830.25
162.95,840.75
161.95,847.25
160.95,854.25
159.94,857.9999999999999
158.94,863.75
157.94,868.75
156.94,875.2500000000001
155.93,883.0
154.93,888.7499999999999
153.93,896.25
152.92,903.75
151.92,909.75
150.92,919.0
149.92,927.7499999999999
148.91,937.25
147.91,945.7500000000001
146.91,956.4999999999999
145.91,967.5
144.9,977.2500000000001
143.9,988.25
142.9,1001.25
141.89,1014.0
140.89,1027.25
139.89,1045.0
138.89,1057.75
137.88,1073.0
136.88,1089.0
135.88,1106.75
134.87,1126.5
133.87,1145.5
132.87,1167.75
131.87,1187.0
130.86,1209.75
129.86,1233.75
128.86,1260.0
127.86,1284.75
126.85,1310.0
125.85,1328.25
124.85,1343.25
123.84,1362.0
122.84,1383.5
121.84,1408.75
120.84,1428.0
119.83,1453.5
118.83,1482.5
117.83,1816.25
116.82,1856.5
115.82,1898.75
114.82,1943.2499999999998
113.82,1995.5000000000002
112.81,2107.0
111.81,2168.5
110.81,2243.0
109.81,2323.25
108.8,2438.5
107.8,2558.25
105.79,2678.75
104.79,2663.25
100.78,1700.5
99.78,4903.0
98.77,4880.5
97.77,4868.25
96.77,4852.5
95.77,4853.75
94.76,4846.75
93.76,4836.75
92.76,4835.5
91.75,4827.25
90.75,4830.25
89.75,4824.75
88.75,4807.75
87.74,4828.5
86.74,4827.5
85.74,4824.5
84.74,4829.5
81.73,2614.25
73.7,1977.25
72.7,1993.25
71.7,2001.75
69.69,2735.75
66.69,1344.5
65.68,1294.75
62.67,1159.7499999999998
61.67,1121.5
60.67,1088.5
59.67,1051.75
57.66,1023.0
56.66,993.75
55.65,976.25
52.65,945.2500000000001
51.64,925.0
50.64,906.2499999999999
49.64,882.25
48.64,866.5
47.63,848.7500000000001
46.63,829.0
45.63,816.4999999999999
44.62,799.5
43.62,788.75
42.62,775.5
41.62,762.75
40.61,750.7499999999999
39.61,740.5
38.61,729.5
37.6,721.0
36.6,707.2499999999999
35.6,694.25
33.59,666.75
31.59,652.0
30.58,638.0
29.58,622.5
28.58,609.25
27.58,599.0
26.57,693.75
18.55,607.75
17.55,599.0
16.55,598.5000000000001
15.54,596.25
14.54,589.5
13.54,588.5
12.53,581.25
11.53,581.0
10.53,578.5
9.53,576.0
8.52,573.5
7.52,573.25
6.52,571.5
5.52,570.5
4.51,569.5000000000001
3.51,569.0
2.51,569.0
1.5,567.5
0.5,567.0
-0.5,568.25
-1.5,577.25
-2.51,568.75
-3.51,568.0
-4.51,568.25
-5.52,569.0
-7.52,570.5
-9.53,573.25
-10.53,575.25
-11.53,576.75
-12.53,578.0
-14.54,552.0
-15.54,551.0
-16.55,588.75
-18.55,601.5
-21.56,1463.75
-30.58,1389.5
-33.59,2059.75
-35.6,1114.0
-36.6,8234.25
-42.62,1015.7499999999999
-45.63,4551.75
-51.64,769.5
-55.65,4009.0
-57.66,3080.7500000000005
-58.66,2163.5
-60.67,1613.0
-67.69,627.0
-68.69,625.75
-69.69,612.75
-70.7,608.75
-71.7,600.5
-72.7,595.25
-73.7,584.25
-74.71,583.25
-76.71,567.5
-77.72,565.25
-78.72,559.5
-80.72,540.5
-81.73,222.75000000000003
-83.73,561.5
-86.74,529.0
-88.75,522.5
-91.75,530.25
-99.78,164.0
-102.79,505.0
-104.79,458.74999999999994
-111.81,541.75
-112.81,525.0
-113.82,509.0
-114.82,513.0
-115.82,543.75
-117.83,512.25
-118.83,500.49999999999994
-119.83,503.24999999999994
-120.84,511.0
-121.84,516.5
-122.84,520.25
-124.85,531.0
-125.85,537.0
-126.85,541.5
-127.86,548.75
-128.86,553.25
-129.86,560.75
-131.87,569.5
-132.87,582.25
-133.87,590.75
-134.87,600.25
-135.88,609.75
-136.88,619.5
-137.88,630.0
-138.89,643.5
-139.89,1071.75
-140.89,1054.0
-141.89,1036.75
-142.9,1021.5
-144.9,995.4999999999999
-146.91,986.75
-147.91,976.4999999999999
-148.91,969.75
-149.92,959.5
-150.92,949.25
-151.92,939.0
-152.92,932.75
-153.93,922.2499999999999
-154.93,913.4999999999999
-155.93,903.5
-156.94,896.75
-157.94,889.75
-158.94,882.25
-159.94,875.5000000000001
-160.95,870.2499999999999
-161.95,862.75
-162.95,857.5
-163.96,851.9999999999999
-164.96,847.25
-165.96,843.75
-166.96,839.25
-167.97,835.5000000000001
-168.97,830.75
-169.97,827.25
-170.97,823.75
-172.98,819.25
-173.98,816.5
-174.99,814.7500000000001
-175.99,810.5
-177.99,811.5000000000001
-179.0,811.0
-180.0,810.5
179.0,809.7500000000001
177.99,810.5
176.99,810.5000000000001
175.99,811.0
174.99,811.0000000000001
173.98,813.2499999999999
172.98,815.5
171.98,821.9999999999999
170.97,830.9999999999999
164.96,828.25
163.96,826.0000000000001
162.95,836.25
161.95,844.25
160.95,851.75
159.94,856.75
158.94,861.7499999999999
157.94,867.9999999999999
156.94,873.25
155.93,880.5
154.93,887.75
153.93,893.9999999999999
152.92,901.25
151.92,908.5
150.92,917.2499999999999
149.92,926.0
148.91,936.5000000000001
147.91,944.75
146.91,955.7499999999999
145.91,967.5
144.9,977.5
143.9,988.25
142.9,1001.25
141.89,1014.5
140.89,1029.75
139.89,1045.0
138.89,1060.5
137.88,1074.0
136.88,1093.25
135.88,1110.75
134.87,1129.5
133.87,1151.5
132.87,1172.0
131.87,1193.0
130.86,1220.5
129.86,1243.0
128.86,1266.5
127.86,1295.75
126.85,1317.25
125.85,1334.75
124.85,1352.0
123.84,1372.25
122.84,1396.0
121.84,1417.75
120.84,1441.25
119.83,1468.75
117.83,1838.25
116.82,1881.5
115.82,1929.0
114.82,1975.5
113.82,2029.2500000000002
112.81,2085.0
111.81,2151.25
110.81,2221.0
109.81,2305.0
108.8,2410.0
107.8,2532.5
105.79,2678.25
104.79,2670.5
103.79,2654.25
100.78,1699.2500000000002
99.78,4902.75
98.77,4880.0
97.77,4866.75
96.77,4852.5
95.77,4850.75
94.76,4844.25
93.76,4834.0
92.76,4830.25
91.75,4820.75
90.75,4832.5
89.75,4818.75
87.74,4824.0
86.74,4830.75
85.74,4823.0
84.74,4842.25
83.73,4828.5
82.73,2608.25
81.73,2635.5
74.71,1978.2500000000002
72.7,1995.5
70.7,2754.9999999999995
66.69,1362.5
65.68,1316.0
62.67,1172.0
61.67,1131.5
60.67,1096.0
59.67,1059.75
58.66,1027.5
57.66,1000.5
56.66,979.5
52.65,945.5
51.64,924.75
50.64,905.7499999999999
49.64,882.0
48.64,865.75
47.63,847.75
46.63,828.7500000000001
45.63,815.4999999999999
44.62,798.5
43.62,786.75
42.62,772.25
41.62,760.0
40.61,749.0
39.61,738.0
37.6,727.5000000000001
36.6,717.25
35.6,702.25
34.6,689.75
33.59,676.0
32.59,662.25
31.59,644.7500000000001
30.58,628.25
29.58,614.75
28.58,603.25
27.58,593.0
26.57,700.25
19.55,613.25
17.55,601.0
16.55,596.5
15.54,597.5
14.54,592.0
13.54,589.75
12.53,584.75
11.53,580.25
10.53,579.25
9.53,575.5000000000001
8.52,573.25
7.52,573.25
6.52,571.0
5.52,570.5
4.51,569.5000000000001
3.51,569.25
2.51,569.0
1.5,567.5
0.5,567.0
-0.5,568.5
-2.51,568.75
-4.51,568.0
-5.52,569.5
-7.52,570.0
-8.52,570.75
-9.53,572.5
-10.53,573.75
-11.53,575.5
-12.53,576.5
-14.54,545.5
-15.54,552.75
-16.55,586.0
-17.55,588.75
-18.55,591.5
-21.56,1454.2499999999998
-24.57,2002.25
-27.58,7430.0
-29.58,1980.5000000000002
-31.59,1387.5
-34.6,7849.75
-36.6,8203.25
-38.61,3913.4999999999995
-42.62,1014.9999999999999
-45.63,4550.75
-50.64,1049.25
-52.65,768.75
-57.66,3094.25
-59.67,2170.5
-62.67,5604.0
-66.69,633.75
-67.69,629.5
-69.69,622.25
-70.7,604.2499999999999
-72.7,596.75
-73.7,586.75
-74.71,583.0
-76.71,565.0
-77.72,566.5
-78.72,561.0
-79.72,556.0
-80.72,550.0
-82.73,570.25
-83.73,548.0
-86.74,529.75
-90.75,485.00000000000006
-91.75,535.5
-99.78,164.0
-102.79,500.75
-112.81,517.25
-114.82,507.24999999999994
-116.82,531.5
-117.83,500.99999999999994
-118.83,501.49999999999994
-119.83,504.5
-120.84,509.25
-121.84,513.5
-122.84,518.0
-123.84,522.75
-124.85,528.75
-125.85,534.25
-126.85,539.5
-127.86,545.75
-128.86,549.5
-129.86,558.5
-130.86,566.0
-132.87,580.0
-133.87,588.0
-134.87,597.75
-135.88,606.25
-136.88,617.0
-137.88,628.25
-138.89,640.0
-140.89,1057.75
-141.89,1037.75
-142.9,1023.7500000000001
-143.9,1008.7500000000001
-144.9,995.75
-146.91,987.0
-147.91,976.4999999999999
-148.91,969.75
-149.92,959.5
-150.92,947.4999999999999
-151.92,939.7500000000001
-152.92,932.25
-153.93,920.9999999999999
-154.93,912.75
-155.93,903.25
-156.94,895.0
-157.94,889.5
-158.94,881.25
-159.94,874.5
-160.95,867.7500000000001
-161.95,862.5
-162.95,855.5
-163.96,849.7499999999999
-165.96,846.4999999999999
-166.96,841.7499999999999
-167.97,836.7500000000001
-168.97,831.7499999999999
-169.97,828.0
-170.97,825.5000000000001
-171.98,823.0000000000001
-172.98,819.9999999999999
-173.98,816.5
-174.99,814.7500000000001
-176.99,808.75
-177.99,811.25
-179.0,811.5
-180.0,810.25
180.0,810.0
179.0,810.0000000000001
177.99,809.75
176.99,810.75
175.99,810.75
174.99,812.75
173.98,814.5
172.98,820.0
171.98,827.0000000000001
163.96,824.5000000000001
162.95,835.25
161.95,844.0
160.95,851.5
159.94,856.75
158.94,861.0
157.94,867.4999999999999
156.94,873.25
155.93,880.5
154.93,888.0
153.93,893.9999999999999
152.92,901.7499999999999
151.92,909.75
150.92,918.4999999999999
149.92,927.7499999999999
148.91,937.0
147.91,946.2500000000001
146.91,958.0
145.91,969.2499999999999
144.9,979.2500000000001
143.9,991.0
142.9,1004.7500000000001
141.89,1018.0
140.89,1035.5
138.89,1048.75
137.88,1064.5
136.88,1081.5
135.88,1098.5
134.87,1117.0
133.87,1138.5
132.87,1161.0
131.87,1181.25
130.86,1204.5
129.86,1229.75
128.86,1254.75
127.86,1283.5
126.85,1308.75
125.85,1328.25
124.85,1343.0
123.84,1364.25
122.84,1385.4999999999998
121.84,1410.2499999999998
120.84,1433.25
119.83,1460.0
117.83,1826.5
116.82,1870.5
115.82,1916.0
114.82,1964.7499999999998
113.82,2014.2500000000002
112.81,2072.5
111.81,2139.0
110.81,2207.5
109.81,2289.25
108.8,2388.75
107.8,2511.5
105.79,2678.5
104.79,2670.0
103.79,2672.0
100.78,1699.0
99.78,4903.0
98.77,4881.0
97.77,4863.5
96.77,4853.5
95.77,4849.75
94.76,4839.25
92.76,4827.25
91.75,4828.749999999999
90.75,4821.75
89.75,4829.0
88.75,4820.0
87.74,4826.25
86.74,4822.5
85.74,4821.0
84.74,4837.0
83.73,4835.0
82.73,2602.25
81.73,2657.25
73.7,1979.7500000000002
72.7,1993.25
69.69,2795.0
68.69,1605.0
66.69,1334.5
63.68,1233.25
62.67,1188.75
61.67,1141.0
60.67,1104.0
59.67,1067.25
58.66,1036.5
57.66,1006.5
56.66,979.7499999999999
53.65,956.75
51.64,933.0
50.64,907.25
49.64,886.0000000000001
48.64,868.0
47.63,849.5000000000001
46.63,829.5000000000001
45.63,816.4999999999999
44.62,799.5
43.62,787.25
42.62,772.5
41.62,761.0
40.61,748.75
39.61,738.0
37.6,729.0
36.6,716.75
35.6,701.25
34.6,689.75
33.59,675.25
32.59,661.0
31.59,643.5
30.58,626.25
29.58,613.75
28.58,601.75
26.57,696.5
18.55,613.7499999999999
17.55,600.5
16.55,598.25
15.54,596.25
14.54,590.25
13.54,587.5
12.53,583.75
11.53,581.25
10.53,578.5
9.53,575.25
7.52,572.5
5.52,571.75
4.51,571.25
3.51,569.75
2.51,569.0
1.5,567.75
0.5,567.0
-0.5,566.25
-1.5,577.0
-2.51,569.7499999999999
-3.51,567.5
-4.51,568.0
-5.52,568.75
-6.52,569.7500000000001
-7.52,570.0
-8.52,571.9999999999999
-9.53,573.5
-10.53,575.0
-12.53,576.5
-13.54,582.75
-14.54,549.4999999999999
-15.54,550.75
-16.55,583.5
